400	0.238000
401	0.237000
402	0.237000
403	0.237000
404	0.236000
405	0.236000
406	0.235000
407	0.235000
408	0.234000
409	0.234000
410	0.234000
411	0.233000
412	0.233000
413	0.232000
414	0.232000
415	0.232000
416	0.231000
417	0.231000
418	0.230000
419	0.230000
420	0.230000
421	0.229000
422	0.228000
423	0.228000
424	0.227000
425	0.227000
426	0.226000
427	0.226000
428	0.225000
429	0.225000
430	0.225000
431	0.224000
432	0.224000
433	0.224000
434	0.223000
435	0.223000
436	0.223000
437	0.222000
438	0.222000
439	0.222000
440	0.222000
441	0.222000
442	0.222000
443	0.222000
444	0.222000
445	0.221000
446	0.222000
447	0.222000
448	0.222000
449	0.222000
450	0.222000
451	0.222000
452	0.222000
453	0.222000
454	0.222000
455	0.222000
456	0.222000
457	0.222000
458	0.223000
459	0.223000
460	0.223000
461	0.223000
462	0.223000
463	0.223000
464	0.223000
465	0.224000
466	0.224000
467	0.224000
468	0.224000
469	0.224000
470	0.225000
471	0.225000
472	0.225000
473	0.225000
474	0.225000
475	0.226000
476	0.226000
477	0.226000
478	0.226000
479	0.226000
480	0.227000
481	0.227000
482	0.227000
483	0.227000
484	0.228000
485	0.228000
486	0.228000
487	0.228000
488	0.229000
489	0.229000
490	0.229000
491	0.229000
492	0.230000
493	0.230000
494	0.231000
495	0.231000
496	0.231000
497	0.232000
498	0.232000
499	0.232900
500	0.233000
501	0.234000
502	0.235000
503	0.235000
504	0.236000
505	0.237000
506	0.237000
507	0.238000
508	0.238000
509	0.239000
510	0.239000
511	0.240000
512	0.240000
513	0.241000
514	0.241000
515	0.241000
516	0.242000
517	0.242000
518	0.243000
519	0.243000
520	0.244000
521	0.244000
522	0.245000
523	0.245000
524	0.246000
525	0.246000
526	0.247000
527	0.247000
528	0.248000
529	0.248000
530	0.249000
531	0.249000
532	0.250000
533	0.250000
534	0.251000
535	0.251000
536	0.252000
537	0.252000
538	0.253000
539	0.253000
540	0.254000
541	0.254000
542	0.255000
543	0.255000
544	0.256000
545	0.256000
546	0.257000
547	0.257000
548	0.258000
549	0.258000
550	0.259000
551	0.259000
552	0.260000
553	0.260000
554	0.261000
555	0.261000
556	0.262000
557	0.263000
558	0.263000
559	0.264000
560	0.264000
561	0.265000
562	0.265000
563	0.266000
564	0.266000
565	0.266000
566	0.267000
567	0.267000
568	0.268000
569	0.268000
570	0.268000
571	0.269000
572	0.269000
573	0.269000
574	0.270000
575	0.270000
576	0.271000
577	0.271000
578	0.272000
579	0.272000
580	0.273000
581	0.273000
582	0.274000
583	0.274000
584	0.275000
585	0.275000
586	0.276000
587	0.276000
588	0.277000
589	0.277000
590	0.278000
591	0.278000
592	0.279000
593	0.279000
594	0.280000
595	0.280000
596	0.281000
597	0.281000
598	0.282000
599	0.282300
600	0.283000
601	0.283000
602	0.284000
603	0.284000
604	0.285000
605	0.286000
606	0.286000
607	0.287000
608	0.287000
609	0.288000
610	0.288000
611	0.289000
612	0.290000
613	0.290000
614	0.291000
615	0.291000
616	0.292000
617	0.292000
618	0.293000
619	0.293000
620	0.294000
621	0.294000
622	0.295000
623	0.296000
624	0.296000
625	0.297000
626	0.297000
627	0.298000
628	0.298000
629	0.299000
630	0.299000
